数据由python量化入门课程提供
股票代码,股票名称,交易日期,新浪概念,收盘价,涨跌幅,成交量,MACD_金叉死叉
sz000002,万科Ａ,28/08/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.98,-0.004983,615538,
sz000002,万科Ａ,27/08/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.04,0.008375,907688,
sz000002,万科Ａ,26/08/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.94,-0.016474,820550,
sz000002,万科Ａ,23/08/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.14,-0.004918,676021,
sz000002,万科Ａ,22/08/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.2,0.005771,1462934,
sz000002,万科Ａ,21/08/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.13,0.006639,1043636,金叉
sz000002,万科Ａ,20/08/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.05,0.01431,765849,
sz000002,万科Ａ,19/08/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.88,0.007634,385321,
sz000002,万科Ａ,16/08/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.79,0.001699,749825,
sz000002,万科Ａ,15/08/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.77,-0.014238,762630,
sz000002,万科Ａ,14/08/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.94,0.003361,643659,
sz000002,万科Ａ,13/08/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.9,0.007621,514377,
sz000002,万科Ａ,12/08/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.81,-0.007563,782829,
sz000002,万科Ａ,09/08/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.9,-0.009159,1212865,
sz000002,万科Ａ,08/08/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.01,-0.008258,852212,
sz000002,万科Ａ,07/08/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.11,-0.00493,355581,
sz000002,万科Ａ,06/08/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.17,0.011638,1238509,
sz000002,万科Ａ,05/08/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.03,-0.008244,564669,
sz000002,万科Ａ,02/08/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.13,0.002479,528110,
sz000002,万科Ａ,01/08/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.1,0.004149,757846,
sz000002,万科Ａ,31/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.05,-0.00823,1043890,
sz000002,万科Ａ,30/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.15,-0.004098,709837,
sz000002,万科Ａ,29/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.2,0.01582,1128494,
sz000002,万科Ａ,26/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.01,0.000833,786413,
sz000002,万科Ａ,25/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12,-0.008264,1266657,
sz000002,万科Ａ,24/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.1,-0.004934,1093034,
sz000002,万科Ａ,23/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.16,-0.008965,983339,
sz000002,万科Ａ,22/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.27,-0.019968,1057836,
sz000002,万科Ａ,19/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.52,-0.001595,846088,
sz000002,万科Ａ,18/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.54,0.012924,1490928,
sz000002,万科Ａ,17/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.38,0.00963,754985,
sz000002,万科Ａ,16/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.46,0.002414,1015231,
sz000002,万科Ａ,15/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.43,-0.012708,1196622,
sz000002,万科Ａ,12/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.59,0.002389,1066702,
sz000002,万科Ａ,11/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.56,-0.00159,1354714,
sz000002,万科Ａ,10/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.58,-0.015649,2753675,死叉
sz000002,万科Ａ,09/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.78,-0.004673,1337320,
sz000002,万科Ａ,08/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.84,0.000779,1655141,
sz000002,万科Ａ,05/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.83,0.006275,1139981,
sz000002,万科Ａ,04/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.75,-0.019985,4296671,
sz000002,万科Ａ,03/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.01,-0.012149,3282172,
sz000002,万科Ａ,02/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.17,-0.003028,3212646,
sz000002,万科Ａ,01/07/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.21,0,17711057,
sz000002,万科Ａ,28/06/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.21,0.032838,14286213,
sz000002,万科Ａ,27/06/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.79,-0.009295,3619077,
sz000002,万科Ａ,26/06/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.91,-0.006923,6631515,
sz000002,万科Ａ,25/06/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13,-0.006875,15814928,
sz000002,万科Ａ,24/06/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.09,0.1,22734340,
sz000002,万科Ａ,21/06/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.9,0.042032,10457056,
sz000002,万科Ａ,20/06/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.42,0.010619,766927,
sz000002,万科Ａ,19/06/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.3,-0.016536,564464,
sz000002,万科Ａ,18/06/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.49,0.005249,1310529,
sz000002,万科Ａ,11/06/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.43,0.002632,1258668,
sz000002,万科Ａ,10/06/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.4,-0.001751,1581078,
sz000002,万科Ａ,07/06/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.42,-0.012965,2118545,金叉
sz000002,万科Ａ,06/06/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.57,0.043282,2366807,
sz000002,万科Ａ,05/06/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.09,-0.015972,577061,
sz000002,万科Ａ,04/06/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.27,0.009857,854232,
sz000002,万科Ａ,03/06/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.16,-0.012389,635838,
sz000002,万科Ａ,31/05/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.3,-0.010508,686409,
sz000002,万科Ａ,30/05/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.42,-0.00349,910916,
sz000002,万科Ａ,29/05/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.46,-0.022184,1003618,死叉
sz000002,万科Ａ,28/05/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.72,-0.00678,693610,
sz000002,万科Ａ,27/05/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.8,-0.001692,431286,金叉
sz000002,万科Ａ,24/05/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.82,0.001695,1604734,
sz000002,万科Ａ,23/05/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.8,0.012007,1452488,
sz000002,万科Ａ,22/05/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.66,-0.020991,1115023,
sz000002,万科Ａ,21/05/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.91,0.013617,2328853,
sz000002,万科Ａ,20/05/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.75,0.023519,1855299,
sz000002,万科Ａ,17/05/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.48,-0.004337,1351457,
sz000002,万科Ａ,16/05/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.53,-0.025359,1573655,
sz000002,万科Ａ,15/05/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.83,-0.010042,1017965,
sz000002,万科Ａ,14/05/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.95,-0.00665,817778,
sz000002,万科Ａ,13/05/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.03,-0.009061,1012335,
sz000002,万科Ａ,10/05/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.14,-0.007359,1532312,
sz000002,万科Ａ,09/05/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.23,-0.004882,851846,
sz000002,万科Ａ,08/05/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.29,-0.010467,651068,
sz000002,万科Ａ,30/04/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.42,-0.0064,1096917,
sz000002,万科Ａ,29/04/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.5,0.013788,1501762,
sz000002,万科Ａ,26/04/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.33,0.01398,773875,
sz000002,万科Ａ,25/04/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.16,-0.000822,865826,
sz000002,万科Ａ,24/04/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.17,-0.005719,901055,
sz000002,万科Ａ,23/04/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.24,-0.001631,757600,
sz000002,万科Ａ,22/04/2002,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.26,-0.01684,1195672,
