,ts_code,symbol,name,area,industry,list_date
2491,600372.SH,600372,中航电子,北京,航空,20010706
2492,600373.SH,600373,中文传媒,江西,出版业,20020304
2493,600375.SH,600375,华菱星马,安徽,汽车整车,20030401
2494,600376.SH,600376,首开股份,北京,区域地产,20010312
2495,600377.SH,600377,宁沪高速,江苏,路桥,20010116
2496,600378.SH,600378,昊华科技,四川,化工原料,20010111
2497,600379.SH,600379,宝光股份,陕西,电气设备,20020116
2498,600380.SH,600380,健康元,深圳,化学制药,20010608
2499,600381.SH,600381,青海春天,青海,医疗保健,20010508
2500,600382.SH,600382,广东明珠,广东,商贸代理,20010118
2501,600383.SH,600383,金地集团,深圳,全国地产,20010412
2502,600385.SH,600385,*ST金泰,山东,黄金,20010723
2503,600386.SH,600386,北巴传媒,北京,汽车服务,20010216
2504,600387.SH,600387,海越能源,浙江,石油贸易,20040218
2505,600388.SH,600388,龙净环保,福建,环境保护,20001229
2506,600389.SH,600389,江山股份,江苏,农药化肥,20010110
2507,600390.SH,600390,五矿资本,湖南,多元金融,20010115
2508,600391.SH,600391,航发科技,四川,航空,20011212
2509,600392.SH,600392,盛和资源,四川,小金属,20030529
2510,600393.SH,600393,粤泰股份,广东,全国地产,20010319
2511,600395.SH,600395,盘江股份,贵州,煤炭开采,20010531
2512,600396.SH,600396,*ST金山,辽宁,火力发电,20010328
2513,600397.SH,600397,安源煤业,江西,煤炭开采,20020702
2514,600398.SH,600398,海澜之家,江苏,服饰,20001228
2515,600399.SH,600399,ST抚钢,辽宁,特种钢,20001229
2516,600400.SH,600400,红豆股份,江苏,服饰,20010108
2517,600403.SH,600403,大有能源,河南,煤炭开采,20031009
2518,600405.SH,600405,动力源,北京,电气设备,20040401
2519,600406.SH,600406,国电南瑞,江苏,软件服务,20031016
2520,600408.SH,600408,ST安泰,山西,焦炭加工,20030212
2521,600409.SH,600409,三友化工,河北,化工原料,20030618
2522,600410.SH,600410,华胜天成,北京,软件服务,20040427
2523,600415.SH,600415,小商品城,浙江,商品城,20020509
2524,600416.SH,600416,湘电股份,湖南,电气设备,20020718
2525,600418.SH,600418,江淮汽车,安徽,汽车整车,20010824
2526,600419.SH,600419,天润乳业,新疆,乳制品,20010628
2527,600420.SH,600420,现代制药,上海,化学制药,20040616
2528,600421.SH,600421,*ST仰帆,湖北,综合类,20040607
2529,600422.SH,600422,昆药集团,云南,中成药,20001206
2530,600423.SH,600423,*ST柳化,广西,农药化肥,20030717
2531,600425.SH,600425,青松建化,新疆,水泥,20030724
2532,600426.SH,600426,华鲁恒升,山东,农药化肥,20020620
2533,600428.SH,600428,中远海特,广东,水运,20020418
2534,600429.SH,600429,三元股份,北京,乳制品,20030915
2535,600433.SH,600433,冠豪高新,广东,造纸,20030619
2536,600435.SH,600435,北方导航,北京,专用机械,20030704
2537,600436.SH,600436,片仔癀,福建,中成药,20030616
2538,600438.SH,600438,通威股份,四川,饲料,20040302
2539,600439.SH,600439,瑞贝卡,河南,服饰,20030710
2540,600444.SH,600444,国机通用,安徽,塑料,20040219
2541,600446.SH,600446,金证股份,深圳,软件服务,20031224
2542,600448.SH,600448,华纺股份,山东,纺织,20010903
2543,600449.SH,600449,宁夏建材,宁夏,水泥,20030829
2544,600452.SH,600452,涪陵电力,重庆,水力发电,20040303
2545,600455.SH,600455,博通股份,陕西,文教休闲,20040329
2546,600456.SH,600456,宝钛股份,陕西,小金属,20020412
2547,600458.SH,600458,时代新材,湖南,塑料,20021219
2548,600459.SH,600459,贵研铂业,云南,小金属,20030516
2549,600460.SH,600460,士兰微,浙江,半导体,20030311
2550,600461.SH,600461,洪城水业,江西,水务,20040601
2551,600462.SH,600462,*ST九有,深圳,元器件,20030903
2552,600463.SH,600463,空港股份,北京,园区开发,20040318
2553,600466.SH,600466,蓝光发展,四川,区域地产,20010212
2554,600467.SH,600467,好当家,山东,渔业,20040405
2555,600468.SH,600468,百利电气,天津,电气设备,20010615
2556,600469.SH,600469,风神股份,河南,汽车配件,20031021
2557,600470.SH,600470,六国化工,安徽,农药化肥,20040305
2558,600475.SH,600475,华光股份,江苏,专用机械,20030721
2559,600476.SH,600476,湘邮科技,湖南,软件服务,20031210
2560,600477.SH,600477,杭萧钢构,浙江,钢加工,20031110
2561,600478.SH,600478,科力远,湖南,元器件,20030918
2562,600479.SH,600479,千金药业,湖南,中成药,20040312
2563,600480.SH,600480,凌云股份,河北,汽车配件,20030815
2564,600481.SH,600481,双良节能,江苏,环境保护,20030422
2565,600482.SH,600482,中国动力,河北,电气设备,20040714
2566,600483.SH,600483,福能股份,福建,火力发电,20040531
2567,600485.SH,600485,*ST信威,北京,通信设备,20030807
2568,600486.SH,600486,扬农化工,江苏,农药化肥,20020425
2569,600487.SH,600487,亨通光电,江苏,通信设备,20030822
2570,600488.SH,600488,天药股份,天津,化学制药,20010618
2571,600489.SH,600489,中金黄金,北京,黄金,20030814
2572,600490.SH,600490,鹏欣资源,上海,铜,20030626
2573,600491.SH,600491,龙元建设,浙江,建筑工程,20040524
2574,600493.SH,600493,凤竹纺织,福建,纺织,20040421
2575,600495.SH,600495,晋西车轴,山西,运输设备,20040526
2576,600496.SH,600496,精工钢构,安徽,钢加工,20020605
2577,600497.SH,600497,驰宏锌锗,云南,铅锌,20040420
2578,600498.SH,600498,烽火通信,湖北,通信设备,20010823
2579,600499.SH,600499,科达洁能,广东,专用机械,20021010
2580,600500.SH,600500,中化国际,上海,商贸代理,20000301
2581,600501.SH,600501,航天晨光,江苏,汽车配件,20010615
2582,600502.SH,600502,安徽建工,安徽,建筑工程,20030415
2583,600503.SH,600503,华丽家族,上海,区域地产,20020709
2584,600505.SH,600505,西昌电力,四川,水力发电,20020530
2585,600506.SH,600506,香梨股份,新疆,种植业,20011226
2586,600507.SH,600507,方大特钢,江西,特种钢,20030930
2587,600508.SH,600508,上海能源,上海,煤炭开采,20010829
2588,600509.SH,600509,天富能源,新疆,火力发电,20020228
2589,600510.SH,600510,黑牡丹,江苏,全国地产,20020618
2590,600511.SH,600511,国药股份,北京,医药商业,20021127
2591,600512.SH,600512,腾达建设,浙江,建筑工程,20021226
2592,600513.SH,600513,联环药业,江苏,化学制药,20030319
2593,600515.SH,600515,海航基础,海南,全国地产,20020806
2594,600516.SH,600516,方大炭素,甘肃,矿物制品,20020830
2595,600517.SH,600517,置信电气,上海,电气设备,20031010
2596,600518.SH,600518,ST康美,广东,中成药,20010319
2597,600519.SH,600519,贵州茅台,贵州,白酒,20010827
2598,600520.SH,600520,文一科技,安徽,机械基件,20020108
2599,600521.SH,600521,华海药业,浙江,化学制药,20030304
2600,600522.SH,600522,中天科技,江苏,通信设备,20021024
2601,600523.SH,600523,贵航股份,贵州,汽车配件,20011227
2602,600525.SH,600525,长园集团,深圳,电气设备,20021202
2603,600526.SH,600526,*ST菲达,浙江,环境保护,20020722
2604,600527.SH,600527,江南高纤,江苏,化纤,20031127
2605,600528.SH,600528,中铁工业,北京,运输设备,20010528
2606,600529.SH,600529,山东药玻,山东,医疗保健,20020603
2607,600530.SH,600530,交大昂立,上海,医疗保健,20010702
2608,600531.SH,600531,豫光金铅,河南,铅锌,20020730
2609,600532.SH,600532,宏达矿业,上海,普钢,20021031
2610,600533.SH,600533,栖霞建设,江苏,区域地产,20020328
2611,600535.SH,600535,天士力,天津,中成药,20020823
2612,600536.SH,600536,中国软件,北京,软件服务,20020517
2613,600537.SH,600537,亿晶光电,浙江,半导体,20030123
2614,600538.SH,600538,国发股份,广西,医药商业,20030114
2615,600539.SH,600539,ST狮头,山西,水泥,20010824
2616,600540.SH,600540,新赛股份,新疆,种植业,20040107
2617,600543.SH,600543,莫高股份,甘肃,红黄酒,20040324
2618,600545.SH,600545,卓郎智能,新疆,纺织机械,20031203
2619,600546.SH,600546,山煤国际,山西,煤炭开采,20030731
2620,600547.SH,600547,山东黄金,山东,黄金,20030828
2621,600548.SH,600548,深高速,深圳,路桥,20011225
2622,600549.SH,600549,厦门钨业,福建,小金属,20021107
2623,600550.SH,600550,保变电气,河北,电气设备,20010228
2624,600551.SH,600551,时代出版,安徽,出版业,20020905
2625,600552.SH,600552,凯盛科技,安徽,玻璃,20021108
2626,600555.SH,600555,海航创新,海南,旅游服务,20010328
2627,600556.SH,600556,ST慧球,广西,软件服务,20010807
2628,600557.SH,600557,康缘药业,江苏,中成药,20020918
2629,600558.SH,600558,大西洋,四川,钢加工,20010227
2630,600559.SH,600559,老白干酒,河北,白酒,20021029
2631,600560.SH,600560,金自天正,北京,电气设备,20020919
2632,600561.SH,600561,江西长运,江西,公共交通,20020716
2633,600562.SH,600562,国睿科技,江苏,通信设备,20030128
2634,600563.SH,600563,法拉电子,福建,元器件,20021210
2635,600565.SH,600565,迪马股份,重庆,全国地产,20020723
2636,600566.SH,600566,济川药业,湖北,中成药,20010822
2637,600567.SH,600567,山鹰纸业,安徽,造纸,20011218
2638,600568.SH,600568,中珠医疗,湖北,区域地产,20010518
2639,600569.SH,600569,安阳钢铁,河南,普钢,20010820
2640,600570.SH,600570,恒生电子,浙江,软件服务,20031216
2641,600571.SH,600571,信雅达,浙江,软件服务,20021101
2642,600572.SH,600572,康恩贝,浙江,中成药,20040412
2643,600573.SH,600573,惠泉啤酒,福建,啤酒,20030226
2644,600575.SH,600575,淮河能源,安徽,水运,20030328
2645,600576.SH,600576,祥源文化,浙江,影视音像,20030220
2646,600577.SH,600577,精达股份,安徽,电气设备,20020911
2647,600578.SH,600578,京能电力,北京,火力发电,20020510
2648,600579.SH,600579,克劳斯,山东,化工机械,20020809
2649,600580.SH,600580,卧龙电驱,浙江,电气设备,20020606
2650,600581.SH,600581,八一钢铁,新疆,普钢,20020816
2651,600582.SH,600582,天地科技,北京,工程机械,20020515
2652,600583.SH,600583,海油工程,天津,石油开采,20020205
2653,600584.SH,600584,长电科技,江苏,半导体,20030603
2654,600585.SH,600585,海螺水泥,安徽,水泥,20020207
2655,600586.SH,600586,金晶科技,山东,玻璃,20020815
2656,600587.SH,600587,新华医疗,山东,医疗保健,20020927
2657,600588.SH,600588,用友网络,北京,软件服务,20010518
2658,600589.SH,600589,广东榕泰,广东,塑料,20010612
2659,600590.SH,600590,泰豪科技,江西,电气设备,20020703
